year_received,district_code,district_name,legal_dong_code,legal_dong_name,lot_type,lot_type_name,main_number,sub_number,building_name,contract_date,price_10k_krw,building_area_m2,land_area_m2,floor,year_built,building_usage_en,report_type_en,reporting_agent_district_en,year,month,day
2024,11680,gangnam,10100,yeoksam,1.0,land,832.0,3.0,강남역 쉐르빌,2024-04-18,25000,25.12,35.92,19.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10800,nonhyeon,1.0,land,247.0,1.0,아나하,2024-04-18,365000,48.66,39.1,5.0,2020.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10100,yeoksam,1.0,land,774.0,40.0,역삼더하임,2024-04-18,50000,29.82,19.35,3.0,2020.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10300,gaepo,1.0,land,660.0,1.0,디에이치 퍼스티어 아이파크,2024-04-18,282000,84.995,0.0,17.0,0.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10300,gaepo,1.0,land,660.0,1.0,디에이치 퍼스티어 아이파크,2024-04-18,280000,84.995,0.0,7.0,0.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,11200,jagok,1.0,land,611.0,0.0,래미안강남힐즈,2024-04-18,186000,101.94,0.0,7.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10500,samseong,1.0,land,50.0,0.0,현대힐스테이트2단지,2024-04-18,255000,84.349,0.0,2.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10600,daechi,1.0,land,511.0,0.0,한보미도맨션2,2024-04-18,342000,126.33,0.0,4.0,1985.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,18
2024,11680,gangnam,10600,daechi,1.0,land,511.0,0.0,한보미도맨션1,2024-04-18,282000,84.48,0.0,11.0,1983.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2024,4,18
2024,11680,gangnam,10800,nonhyeon,1.0,land,38.0,13.0,SpringHill,2024-04-18,37000,29.07,18.2,4.0,2018.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2024,4,18
2024,11680,gangnam,10500,samseong,1.0,land,140.0,3.0,선릉대림아크로텔,2024-04-17,44000,35.69,44.43,3.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10300,gaepo,1.0,land,1280.0,0.0,래미안블레스티지,2024-04-17,209000,59.967,0.0,19.0,2019.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,11400,ilwon,1.0,land,741.0,0.0,래미안개포루체하임,2024-04-17,208000,59.99,0.0,5.0,2018.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2024,4,17
2024,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2024-04-17,259000,84.86,0.0,14.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,11800,dogok,1.0,land,467.0,0.0,타워팰리스1,2024-04-17,540000,174.67,0.0,20.0,2002.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10300,gaepo,1.0,land,1283.0,0.0,개포자이르네,2024-04-17,232000,114.08,0.0,10.0,2022.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,796.0,29.0,강남서해그랑블,2024-04-17,90000,70.57,0.0,5.0,2012.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2024-04-17,258000,84.43,0.0,9.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,735.0,17.0,역삼 푸르지오 시티,2024-04-17,36000,33.99,33.99,2.0,2016.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,713.0,11.0,역삼I'PARK,2024-04-17,82000,28.246,0.0,9.0,2006.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Dongdaemun-gu",2024,4,17
2024,11680,gangnam,11000,apgujeong,1.0,land,434.0,0.0,신현대12차,2024-04-17,476500,121.18,0.0,11.0,1982.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,757.0,0.0,역삼래미안,2024-04-17,239000,80.87,0.0,6.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,711.0,3.0,역삼자이,2024-04-17,255000,84.993,0.0,2.0,2016.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10600,daechi,1.0,land,1030.0,0.0,대치르엘,2024-04-17,275000,84.776,0.0,4.0,2021.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10100,yeoksam,1.0,land,824.0,25.0,대우디오빌플러스,2024-04-17,29100,38.96,48.49,14.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,11000,apgujeong,1.0,land,490.0,0.0,한양1차(영동한양),2024-04-17,290000,63.87,0.0,12.0,1977.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2024,4,17
2024,11680,gangnam,10400,cheongdam,1.0,land,130.0,9.0,현대 오피스텔,2024-04-17,31000,25.2,33.49,8.0,1991.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,17
2024,11680,gangnam,10300,gaepo,1.0,land,187.0,0.0,개포주공5단지,2024-04-16,275000,83.17,0.0,13.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10800,nonhyeon,1.0,land,203.0,1.0,거평타운오피스텔,2024-04-16,21000,32.8,43.31,10.0,1991.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10800,nonhyeon,1.0,land,203.0,1.0,거평타운오피스텔,2024-04-16,20000,32.8,43.31,10.0,1991.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,11200,jagok,1.0,land,658.0,0.0,강남힐스테이트에코,2024-04-16,21500,29.993,39.773,4.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,11200,jagok,1.0,land,602.0,0.0,강남자곡아이파크,2024-04-16,125000,59.96,0.0,10.0,2014.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2024,4,16
2024,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2024-04-16,380000,136.06,0.0,25.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10600,daechi,1.0,land,503.0,0.0,개포우성1,2024-04-16,310000,84.81,0.0,15.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10600,daechi,1.0,land,500.0,0.0,개포우성2,2024-04-16,400000,127.78,0.0,8.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10400,cheongdam,1.0,land,108.0,0.0,청담건영,2024-04-16,300000,84.595,0.0,18.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10100,yeoksam,1.0,land,720.0,25.0,대우디오빌,2024-04-16,30000,30.03,0.0,15.0,2002.0,Apartment,Brokered Transaction,Seoul Songpa-gu,2024,4,16
2024,11680,gangnam,10300,gaepo,1.0,land,660.0,1.0,디에이치 퍼스티어 아이파크,2024-04-16,350000,96.955,0.0,13.0,0.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10500,samseong,1.0,land,11.0,0.0,롯데캐슬프레미어,2024-04-16,405000,144.113,0.0,18.0,2007.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,11000,apgujeong,1.0,land,448.0,0.0,현대13차(208~211동),2024-04-16,434000,105.31,0.0,11.0,1983.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Yeongdeungpo-gu",2024,4,16
2024,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2024-04-16,245000,84.43,0.0,1.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,16
2024,11680,gangnam,10100,yeoksam,1.0,land,757.0,0.0,역삼래미안,2024-04-15,233000,80.87,0.0,10.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10500,samseong,1.0,land,87.0,0.0,아이파크,2024-04-15,523000,145.046,0.0,26.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11200,jagok,1.0,land,658.0,0.0,강남힐스테이트에코,2024-04-15,21500,29.993,39.773,4.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10500,samseong,1.0,land,158.0,4.0,삼성역 두산위브센티움,2024-04-15,27000,27.88,37.19,9.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10500,samseong,1.0,land,16.0,2.0,삼성동힐스테이트1단지,2024-04-15,100000,31.402,0.0,5.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11000,apgujeong,1.0,land,490.0,0.0,한양1차(영동한양),2024-04-15,230000,49.98,0.0,3.0,1977.0,Apartment,Brokered Transaction,"경기 성남시수정구, Seoul Gangnam-gu",2024,4,15
2024,11680,gangnam,11800,dogok,1.0,land,465.0,0.0,우성4,2024-04-15,363500,152.74,0.0,8.0,1985.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11400,ilwon,1.0,land,719.0,0.0,푸른마을아파트101동~111동,2024-04-15,143000,59.76,0.0,11.0,1994.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seongdong-gu",2024,4,15
2024,11680,gangnam,10400,cheongdam,1.0,land,11.0,25.0,우성아파트,2024-04-15,110000,83.68,0.0,5.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10100,yeoksam,1.0,land,736.0,22.0,메이플라워멤버스빌오피스텔,2024-04-15,15000,22.79,36.13,3.0,2006.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11000,apgujeong,1.0,land,369.0,1.0,"현대1차(12,13,21,22,31,32,33동)",2024-04-15,890000,196.21,0.0,13.0,1976.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11000,apgujeong,1.0,land,456.0,0.0,"현대6차(78~81,83,84,86,87동)",2024-04-15,495000,144.2,0.0,13.0,1978.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, 인천 중구",2024,4,15
2024,11680,gangnam,11800,dogok,1.0,land,964.0,0.0,현대그린1,2024-04-15,166500,84.93,0.0,11.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10100,yeoksam,1.0,land,832.0,16.0,BIEL 106,2024-04-15,29000,21.394,31.3412,14.0,2018.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10800,nonhyeon,1.0,land,252.0,1.0,두산위브1단지,2024-04-15,165000,84.914,0.0,5.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,10300,gaepo,1.0,land,660.0,1.0,디에이치 퍼스티어 아이파크,2024-04-15,290000,84.946,0.0,18.0,0.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,15
2024,11680,gangnam,11500,suseo,1.0,land,795.0,0.0,강남데시앙포레,2024-04-14,135000,59.97,0.0,8.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,14
2024,11680,gangnam,10100,yeoksam,1.0,land,757.0,0.0,역삼래미안,2024-04-14,188000,59.4,0.0,13.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,14
2024,11680,gangnam,10100,yeoksam,1.0,land,754.0,1.0,역삼푸르지오,2024-04-14,243000,84.909,0.0,15.0,2006.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2024,4,14
2024,11680,gangnam,10100,yeoksam,1.0,land,823.0,7.0,강남역 우정에쉐르,2024-04-14,12400,16.78,23.72,2.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,14
2024,11680,gangnam,11800,dogok,1.0,land,895.0,8.0,한신엠비씨,2024-04-14,176000,84.74,0.0,2.0,1988.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,14
2024,11680,gangnam,11800,dogok,1.0,land,963.0,0.0,럭키(963),2024-04-14,225000,124.66,0.0,6.0,1995.0,Apartment,Brokered Transaction,"경기 성남시분당구, Seoul Gangnam-gu",2024,4,14
2024,11680,gangnam,10100,yeoksam,1.0,land,755.0,4.0,e-편한세상,2024-04-13,204500,59.606,0.0,16.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11400,ilwon,1.0,land,739.0,0.0,청솔빌리지,2024-04-13,143500,59.75,82.93,1.0,1993.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10400,cheongdam,1.0,land,14.0,0.0,"청담2차이-편한세상(201동,202동,203동)",2024-04-13,240000,113.21,0.0,9.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10800,nonhyeon,1.0,land,276.0,1.0,아크로힐스논현,2024-04-13,223000,84.074,0.0,16.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10300,gaepo,1.0,land,1280.0,0.0,래미안블레스티지,2024-04-13,197500,59.888,0.0,2.0,2019.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11400,ilwon,1.0,land,615.0,0.0,우성7,2024-04-13,220000,83.69,0.0,8.0,1987.0,Apartment,Brokered Transaction,"경기 성남시분당구, Seoul Gangnam-gu",2024,4,13
2024,11680,gangnam,10100,yeoksam,1.0,land,713.0,11.0,역삼I'PARK,2024-04-13,79000,28.246,0.0,4.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10100,yeoksam,1.0,land,763.0,16.0,래미안그레이튼,2024-04-13,195250,59.97,0.0,13.0,2009.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11400,ilwon,1.0,land,743.0,0.0,디에이치자이개포,2024-04-13,285000,84.81,0.0,9.0,2021.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2024,4,13
2024,11680,gangnam,10500,samseong,1.0,land,106.0,0.0,풍림(1차),2024-04-13,159900,59.7,0.0,11.0,1998.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11000,apgujeong,1.0,land,481.0,0.0,현대8차(성수현대:91~95동),2024-04-13,360000,107.64,0.0,4.0,1980.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10500,samseong,1.0,land,106.0,0.0,풍림(1차),2024-04-13,148700,51.78,0.0,19.0,1998.0,Apartment,Brokered Transaction,Seoul Yeongdeungpo-gu,2024,4,13
2024,11680,gangnam,10300,gaepo,1.0,land,1172.0,10.0,포이민경빌라,2024-04-13,36800,41.68,18.9,2.0,1993.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10100,yeoksam,1.0,land,723.0,16.0,프리빌리지,2024-04-13,56000,36.62,0.0,6.0,2017.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11100,segok,1.0,land,525.0,0.0,강남데시앙파크,2024-04-13,111000,84.95,0.0,5.0,2011.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10400,cheongdam,1.0,land,42.0,0.0,삼성청담아파트,2024-04-13,162000,59.99,0.0,11.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,11800,dogok,1.0,land,933.0,0.0,도곡쌍용예가,2024-04-13,173000,66.0,0.0,8.0,1978.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,13
2024,11680,gangnam,10500,samseong,1.0,land,188.0,0.0,삼성동센트럴아이파크,2024-04-12,349000,103.32,0.0,3.0,2018.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2024-04-12,296500,96.91,0.0,3.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,11800,dogok,1.0,land,963.0,0.0,럭키(963),2024-04-12,188000,84.97,0.0,13.0,1995.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,10300,gaepo,1.0,land,1281.0,0.0,디에이치아너힐즈,2024-04-12,220500,59.807,0.0,18.0,2019.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2024,4,12
2024,11680,gangnam,11500,suseo,1.0,land,738.0,0.0,동익,2024-04-12,150000,84.46,0.0,4.0,1993.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,11400,ilwon,1.0,land,615.0,0.0,우성7,2024-04-12,205000,84.06,0.0,1.0,1987.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,10800,nonhyeon,1.0,land,105.0,4.0,한진로즈힐,2024-04-12,146000,84.94,0.0,2.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,11800,dogok,1.0,land,467.0,24.0,우성캐릭터199,2024-04-12,33500,36.89,36.89,10.0,1998.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,12
2024,11680,gangnam,11000,apgujeong,1.0,land,434.0,0.0,신현대12차,2024-04-11,710000,182.95,0.0,9.0,1982.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,11800,dogok,1.0,land,465.0,0.0,우성4,2024-04-11,323000,126.46,0.0,3.0,1985.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10100,yeoksam,1.0,land,762.0,3.0,래미안그레이튼(진달래2차),2024-04-11,240000,84.81,0.0,14.0,2010.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10600,daechi,1.0,land,1027.0,0.0,래미안대치팰리스,2024-04-11,327500,84.98,0.0,23.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10600,daechi,1.0,land,506.0,0.0,선경2차(8동-12동),2024-04-11,401000,127.75,0.0,7.0,1985.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2024,4,11
2024,11680,gangnam,10400,cheongdam,1.0,land,56.0,11.0,더헤리움B동,2024-04-11,71000,43.87,26.7,3.0,2017.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2024-04-11,288000,84.998,0.0,15.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,11400,ilwon,1.0,land,719.0,0.0,푸른마을아파트101동~111동,2024-04-11,143000,59.76,0.0,5.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10300,gaepo,1.0,land,1219.0,8.0,금호빌,2024-04-11,35000,57.46,31.23,3.0,1997.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2024,4,11
2024,11680,gangnam,10600,daechi,1.0,land,511.0,0.0,한보미도맨션1,2024-04-11,365000,128.01,0.0,9.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10500,samseong,1.0,land,17.0,0.0,삼성동롯데아파트,2024-04-11,157000,59.4,0.0,5.0,2000.0,Apartment,Brokered Transaction,"경기 수원시영통구, Seoul Gangnam-gu",2024,4,11
2024,11680,gangnam,10400,cheongdam,1.0,land,60.0,0.0,삼성청담공원아파트,2024-04-11,190000,107.22,0.0,4.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,11
2024,11680,gangnam,10300,gaepo,1.0,land,1239.0,12.0,더푸른빌,2024-04-10,70000,43.5,27.125,3.0,2016.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11100,segok,1.0,land,579.0,0.0,강남엘에이치1단지,2024-04-10,118500,59.99,0.0,5.0,2013.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2024-04-10,310000,96.91,0.0,29.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10300,gaepo,1.0,land,1193.0,5.0,개포비버리하임,2024-04-10,47700,27.72,17.889,4.0,2018.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11800,dogok,1.0,land,543.0,7.0,도곡1차아이파크,2024-04-10,268000,130.259,0.0,17.0,2007.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11400,ilwon,1.0,land,719.0,0.0,푸른마을아파트101동~111동,2024-04-10,183000,84.93,0.0,5.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10600,daechi,1.0,land,1014.0,3.0,대치삼성,2024-04-10,275000,97.35,0.0,15.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11500,suseo,1.0,land,795.0,0.0,강남데시앙포레,2024-04-10,190900,101.88,0.0,8.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10600,daechi,1.0,land,943.0,24.0,신안메트로칸,2024-04-10,31000,30.11,43.48,14.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11800,dogok,1.0,land,963.0,0.0,럭키(963),2024-04-10,229000,124.66,0.0,9.0,1995.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10500,samseong,1.0,land,53.0,2.0,진흥아파트,2024-04-10,230000,104.31,0.0,4.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공6단지,2024-04-10,199000,60.13,0.0,2.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10100,yeoksam,1.0,land,709.0,5.0,테헤란아이파크,2024-04-10,240000,84.641,0.0,8.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10100,yeoksam,1.0,land,754.0,0.0,개나리래미안,2024-04-10,263000,84.93,0.0,16.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11400,ilwon,1.0,land,743.0,0.0,디에이치자이개포,2024-04-10,228000,63.76,0.0,25.0,2021.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,10100,yeoksam,1.0,land,707.0,18.0,역삼우정에쉐르2,2024-04-10,69000,47.83,0.0,6.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,10
2024,11680,gangnam,11000,apgujeong,1.0,land,489.0,0.0,한양3,2024-04-09,500000,161.9,0.0,12.0,1978.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,11000,apgujeong,1.0,land,448.0,0.0,현대13차(208~211동),2024-04-09,425000,105.45,0.0,4.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2024-04-09,228500,76.79,0.0,10.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,11500,suseo,1.0,land,736.0,0.0,신동아,2024-04-09,120000,49.96,0.0,12.0,1992.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Gangseo-gu",2024,4,9
2024,11680,gangnam,11500,suseo,1.0,land,713.0,0.0,수서현대벤쳐빌,2024-04-09,38000,45.38,64.83,4.0,2002.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,10600,daechi,1.0,land,1027.0,0.0,래미안대치팰리스,2024-04-09,330000,84.97,0.0,25.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,11400,ilwon,1.0,land,718.0,0.0,샘터마을,2024-04-09,223500,101.97,0.0,5.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,10500,samseong,1.0,land,144.0,1.0,삼성동 현대위버포레 오피스텔,2024-04-09,68000,29.84,44.44,11.0,2022.0,Officetel,Brokered Transaction,Seoul Gwangjin-gu,2024,4,9
2024,11680,gangnam,10100,yeoksam,1.0,land,763.0,16.0,래미안그레이튼,2024-04-09,195000,59.97,0.0,14.0,2009.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,10300,gaepo,1.0,land,1236.0,1.0,노블하임,2024-04-09,59000,29.79,16.0,3.0,2018.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2024,4,9
2024,11680,gangnam,10800,nonhyeon,1.0,land,214.0,2.0,논현베르빌,2024-04-09,124250,132.59,0.0,2.0,2002.0,Apartment,Brokered Transaction,경기 용인시수지구,2024,4,9
2024,11680,gangnam,10100,yeoksam,1.0,land,823.0,26.0,강남역두산위브센티움,2024-04-09,19000,25.476,34.873,5.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,11500,suseo,1.0,land,795.0,0.0,강남데시앙포레,2024-04-09,170000,84.86,0.0,10.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,10300,gaepo,1.0,land,13.0,3.0,대청타워,2024-04-09,23000,32.441,45.481,10.0,1997.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
2024,11680,gangnam,11800,dogok,1.0,land,969.0,0.0,도곡2차I'PARK,2024-04-09,248000,148.73,0.0,13.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,4,9
